purchase_date,price,num_tickets,fare_type,trip_id,passenger_id,star_rating,transaction_id
2023-09-24,30,1,economy,2,165,2,94
2023-10-12,90,1,first,2,146,1,95
2023-10-17,90,1,first,2,210,1,96
2023-09-23,30,1,economy,2,208,3,97
2023-10-13,60,1,business,2,122,1,98
2023-10-15,90,1,first,2,263,1,99
2023-10-04,60,1,business,2,96,4,100
2023-09-27,30,1,economy,2,39,2,101
2023-09-26,30,1,economy,2,222,2,102
2023-10-15,90,1,first,2,282,1,103
2023-09-15,30,2,economy,2,221,3,104
2023-09-17,30,2,economy,2,266,1,105
2023-09-07,30,1,economy,2,121,1,106
2023-10-19,90,1,first,2,104,1,107
2023-10-10,90,1,first,2,205,1,108
2023-09-19,30,1,economy,2,31,1,109
2023-09-07,30,2,economy,2,119,1,110
2023-10-02,30,1,economy,2,112,2,111
2023-10-07,30,3,economy,2,149,3,112
2023-09-23,30,1,economy,2,260,3,113
2023-10-07,60,1,business,2,18,1,114
2023-09-23,30,2,economy,2,26,2,115
2023-09-23,30,1,economy,2,127,2,116
2023-09-27,30,1,economy,2,114,3,117
2023-09-28,112,4,economy,3,297,2,118
2023-10-01,112,2,economy,3,154,3,119
2023-09-29,112,1,economy,3,38,1,120
2023-10-05,112,1,economy,3,15,2,121
2023-10-13,112,1,economy,3,262,3,122
2023-10-14,112,1,economy,3,241,3,123
2023-10-15,112,3,economy,3,234,2,124
2023-10-01,112,1,economy,3,54,3,125
2023-09-25,112,1,economy,3,130,2,126
2023-11-04,224,1,business,3,257,1,127
2023-10-17,112,2,economy,3,115,2,128
2023-10-13,224,1,business,3,244,1,129
2023-10-22,112,1,economy,3,260,3,130
2023-10-30,336,1,first,3,292,1,131
2023-10-16,112,1,economy,3,70,1,132
2023-10-03,112,1,economy,3,207,1,133
2023-10-05,112,1,economy,3,29,1,134
2023-11-01,112,1,economy,3,164,2,135
2023-09-21,112,1,economy,3,113,2,136
2023-10-01,112,1,economy,3,27,3,137
2023-09-23,112,1,economy,3,271,1,138
2023-10-23,224,1,business,3,233,1,139
2023-10-27,224,3,business,3,173,1,140
2023-10-21,112,2,economy,3,132,2,141
2023-10-25,224,1,business,3,11,1,142
2023-10-13,224,1,business,3,137,1,143
2023-09-27,112,1,economy,3,138,4,144
2023-10-03,112,3,economy,3,112,3,145
2023-10-27,336,1,first,3,179,1,146
2023-10-18,224,1,business,3,202,1,147
2023-10-31,336,1,first,3,221,1,148
2023-09-07,112,1,economy,3,240,4,149
2023-10-04,112,1,economy,3,50,3,150
2023-10-11,224,1,business,3,87,1,151
2023-10-12,112,1,economy,3,152,3,152
2023-09-29,112,1,economy,3,189,2,153
2023-10-09,112,2,economy,3,290,3,154
2023-09-30,112,1,economy,3,270,3,155
2023-10-27,224,1,business,3,145,1,156
2023-09-22,112,4,economy,3,49,2,157
2023-10-05,112,2,economy,3,52,1,158
2023-09-26,112,1,economy,3,139,1,159
2023-11-05,112,1,economy,3,36,3,160
2023-10-19,112,2,economy,3,149,1,161
2023-10-30,336,1,first,3,174,1,162
2023-09-30,112,1,economy,3,223,1,163
2023-10-08,112,5,economy,3,296,1,164
2023-10-11,112,1,economy,3,19,2,165
2023-10-16,224,1,business,3,84,1,166
2023-10-01,112,1,economy,3,146,2,167
2023-02-06,62,1,business,4,267,1,168
2023-02-09,93,1,first,4,72,1,169
2023-01-25,31,1,economy,4,189,1,170
2023-02-20,62,1,business,4,235,1,171
2023-02-04,31,2,economy,4,213,1,172
2023-01-28,31,4,economy,4,161,1,173
2023-02-15,93,1,first,4,155,1,174
2023-02-06,62,1,business,4,242,1,175
2023-01-19,31,1,economy,4,253,1,176
2023-02-04,62,1,business,4,229,1,177
2023-01-19,31,2,economy,4,236,2,178
2023-02-04,62,1,business,4,260,1,179
2023-01-27,31,1,economy,4,40,3,180
2023-01-17,31,3,economy,4,259,4,181
2023-02-12,93,3,first,4,70,1,182
2023-02-06,62,2,business,4,99,1,183
2023-01-18,31,1,economy,4,150,1,184
2023-01-11,31,1,economy,4,168,2,185
2023-01-20,31,2,economy,4,209,3,186
2023-01-28,31,3,economy,4,153,2,187
2023-02-08,31,1,economy,4,122,1,188
2023-02-10,31,1,economy,4,147,1,189
2023-02-12,62,1,business,4,224,1,190
2023-02-14,93,1,first,4,144,1,191
2023-02-06,62,1,business,4,23,1,192
2023-01-27,31,1,economy,4,221,3,193
2023-01-30,31,8,economy,4,234,2,194
2023-02-04,31,2,economy,4,5,4,195
2023-02-15,62,1,business,4,163,1,196
2023-02-10,62,1,business,4,140,1,197
2023-02-13,93,1,first,4,179,1,198
2023-02-02,31,5,economy,4,152,3,199
2023-02-02,31,1,economy,4,261,2,200
2023-01-24,31,6,economy,4,25,1,201
2023-01-16,31,10,economy,4,58,2,202
2023-02-02,31,1,economy,4,297,1,203
2023-02-10,62,1,business,4,100,1,204
2023-02-15,62,3,business,4,66,1,205
2023-01-31,31,1,economy,4,300,1,206
2023-02-02,62,1,business,4,17,1,207
2023-02-15,62,3,business,4,65,1,208
2023-02-15,62,2,business,4,15,1,209
2023-01-07,31,1,economy,4,125,1,210
2023-02-08,31,2,economy,4,231,2,211
2023-01-26,31,3,economy,4,104,2,212
2023-02-11,62,1,business,4,247,2,213
2023-02-02,31,1,economy,4,45,2,214
2023-10-05,116,2,economy,5,75,3,215
2023-09-28,116,5,economy,5,66,2,216
2023-09-22,116,1,economy,5,61,2,217
2023-10-04,232,2,business,5,240,1,218
2023-10-03,116,1,economy,5,185,3,219
2023-10-09,232,1,business,5,111,1,220
2023-09-22,116,1,economy,5,238,1,221
2023-09-21,116,1,economy,5,146,3,222
2023-09-20,116,1,economy,5,16,1,223
2023-09-19,116,1,economy,5,119,1,224
2023-09-05,116,2,economy,5,118,2,225
2023-09-20,116,4,economy,5,165,2,226
2023-09-25,116,1,economy,5,114,3,227
2023-10-14,348,1,first,5,69,1,228
2023-09-12,116,5,economy,5,8,3,229
2023-09-21,116,1,economy,5,191,3,230
2023-09-21,116,1,economy,5,20,1,231
2023-09-23,116,1,economy,5,250,1,232
2023-10-12,232,1,business,5,194,1,233
2023-09-12,116,1,economy,5,145,2,234
2023-10-17,232,1,business,5,263,1,235
2023-09-15,116,2,economy,5,124,2,236
2023-09-23,116,1,economy,5,136,2,237
2023-10-18,348,1,first,5,239,1,238
2023-09-13,116,1,economy,5,15,1,239
2023-08-31,116,2,economy,5,169,2,240
2023-08-24,116,1,economy,5,79,1,241
2023-10-04,116,3,economy,5,112,1,242
2023-09-29,116,6,economy,5,50,2,243
2023-10-09,232,1,business,5,214,1,244
2023-10-05,116,2,economy,5,63,1,245
2023-09-26,116,1,economy,5,221,1,246
2023-08-30,116,2,economy,5,81,1,247
2023-10-06,232,1,business,5,248,1,248
2023-09-09,116,2,economy,5,151,2,249
2023-09-02,116,1,economy,5,297,1,250
2023-09-16,116,3,economy,5,12,1,251
2023-10-03,232,1,business,5,24,1,252
2023-09-15,116,3,economy,5,48,1,253
2023-10-11,232,1,business,5,226,1,254
2023-10-10,116,1,economy,5,128,4,255
2023-09-09,116,4,economy,5,125,1,256
2023-09-28,116,3,economy,5,241,3,257
2023-10-04,232,1,business,5,68,1,258
2023-10-01,116,5,economy,5,10,1,259
2023-09-07,116,1,economy,5,80,3,260
2023-09-29,232,1,business,5,246,1,261
2023-10-06,232,1,business,5,74,1,262
2023-09-17,116,1,economy,5,42,4,263
2023-11-08,26,2,economy,6,162,2,264
2023-11-02,26,1,economy,6,257,2,265
2023-11-24,26,4,economy,6,142,4,266
2023-11-16,26,2,economy,6,296,5,267
2023-11-02,26,2,economy,6,26,4,268
2023-11-08,26,1,economy,6,57,3,269
2023-11-16,26,1,economy,6,231,2,270
2023-11-05,26,4,economy,6,244,3,271
2023-11-18,26,1,economy,6,281,3,272
2023-11-21,26,1,economy,6,114,4,273
2023-12-01,52,1,business,6,138,4,274
2023-10-19,26,4,economy,6,188,5,275
2023-12-08,52,1,business,6,193,5,276
2023-12-10,78,1,first,6,117,3,277
2023-11-13,26,1,economy,6,159,3,278
2023-11-01,26,1,economy,6,160,3,279
2023-12-05,26,1,economy,6,182,2,280
2023-11-13,26,1,economy,6,81,4,281
2023-12-07,26,3,economy,6,240,3,282
2023-12-07,52,3,business,6,71,3,283
2023-11-06,26,1,economy,6,94,4,284
2023-11-28,26,3,economy,6,166,3,285
2023-11-30,26,1,economy,6,112,3,286
2023-11-22,26,1,economy,6,221,2,287
2023-12-07,52,1,business,6,9,3,288
2023-11-01,26,1,economy,6,144,2,289
2023-10-26,26,4,economy,6,108,5,290
2023-11-13,26,1,economy,6,217,2,291
2023-11-13,26,1,economy,6,183,3,292
2023-11-09,26,1,economy,6,202,3,293
2023-12-07,26,1,economy,6,266,5,294
2023-11-15,26,3,economy,6,176,5,295
2023-11-27,26,1,economy,6,199,3,296
2023-11-29,26,3,economy,6,169,3,297
2023-11-19,26,3,economy,6,37,5,298
2023-11-11,26,1,economy,6,59,3,299
2023-11-19,26,4,economy,6,16,4,300
2023-12-14,26,1,economy,6,300,4,301
2023-11-08,26,4,economy,6,209,3,302
2023-11-29,26,1,economy,6,187,2,303
2023-11-28,26,3,economy,6,131,3,304
2023-10-12,26,1,economy,6,14,3,305
2023-11-11,26,2,economy,6,98,4,306
2023-12-14,78,1,first,6,232,4,307
2023-11-14,26,1,economy,6,74,4,308
2023-11-13,26,3,economy,6,295,1,309
2023-11-27,52,1,business,6,288,1,310
2023-03-11,178,1,business,7,220,1,311
2023-02-16,89,3,economy,7,150,2,312
2023-02-28,89,1,economy,7,48,2,313
2023-02-17,89,1,economy,7,14,3,314
2023-02-16,89,1,economy,7,34,4,315
2023-03-11,178,1,business,7,82,3,316
2023-02-22,89,1,economy,7,155,4,317
2023-02-21,89,5,economy,7,18,4,318
2023-02-26,89,2,economy,7,254,4,319
2023-02-13,89,1,economy,7,236,4,320
2023-02-14,89,1,economy,7,165,3,321
2023-03-15,178,4,business,7,24,2,322
2023-02-25,89,3,economy,7,102,2,323
2023-03-03,89,4,economy,7,23,2,324
2023-02-20,89,1,economy,7,288,2,325
2023-02-13,89,3,economy,7,284,5,326
2023-02-26,89,1,economy,7,74,3,327
2023-03-03,178,1,business,7,210,3,328
2023-03-12,178,1,business,7,198,1,329
2023-02-28,89,1,economy,7,91,2,330
2023-03-09,178,1,business,7,89,2,331
2023-02-22,89,1,economy,7,96,2,332
2023-02-27,89,6,economy,7,169,3,333
2023-02-21,89,1,economy,7,62,3,334
2023-03-03,178,1,business,7,226,1,335
2023-03-07,89,3,economy,7,285,3,336
2023-03-09,178,1,business,7,187,1,337
2023-03-02,89,2,economy,7,203,4,338
2023-03-08,89,1,economy,7,112,2,339
2023-03-01,89,1,economy,7,291,4,340
2023-02-13,89,1,economy,7,53,3,341
2023-03-04,89,1,economy,7,238,2,342
2023-03-01,89,1,economy,7,130,2,343
2023-03-14,178,1,business,7,93,1,344
2023-03-15,267,1,first,7,54,1,345
2023-03-12,178,1,business,7,133,1,346
2023-03-12,178,1,business,7,33,2,347
2023-02-25,89,1,economy,7,268,3,348
2023-02-23,89,1,economy,7,55,3,349
2023-03-23,178,1,business,7,35,1,350
2023-02-21,89,3,economy,7,162,2,351
2023-03-07,89,1,economy,7,230,3,352
2023-03-17,89,5,economy,7,295,4,353
2023-03-01,89,2,economy,7,16,4,354
2023-02-20,89,2,economy,7,4,2,355
2023-02-25,89,3,economy,7,79,3,356
2023-02-27,89,1,economy,7,269,1,357
2023-03-19,267,1,first,7,163,1,358
2023-02-22,89,2,economy,7,248,2,359
2023-03-04,89,2,economy,7,131,4,360
2023-03-01,89,2,economy,7,119,4,361
2023-02-22,89,3,economy,7,135,3,362
2023-02-21,89,1,economy,7,197,2,363
2023-02-18,89,2,economy,7,90,4,364
2023-02-27,89,2,economy,7,178,3,365
2023-05-19,109,3,economy,8,180,3,366
2023-05-11,109,1,economy,8,252,2,367
2023-05-29,218,1,business,8,203,1,368
2023-05-22,109,1,economy,8,202,1,369
2023-05-15,109,1,economy,8,76,2,370
2023-05-06,109,1,economy,8,141,3,371
2023-05-22,109,3,economy,8,59,1,372
2023-05-15,109,1,economy,8,168,3,373
2023-06-03,109,1,economy,8,87,2,374
2023-05-25,109,3,economy,8,229,1,375
2023-06-09,327,1,first,8,32,1,376
2023-05-26,109,1,economy,8,41,3,377
2023-06-09,327,1,first,8,181,1,378
2023-06-01,218,1,business,8,243,1,379
2023-05-04,109,7,economy,8,58,3,380
2023-04-19,109,1,economy,8,35,3,381
2023-05-17,109,3,economy,8,157,2,382
2023-05-11,109,1,economy,8,149,2,383
2023-05-13,109,1,economy,8,22,1,384
2023-06-07,218,1,business,8,259,1,385
2023-06-02,109,1,economy,8,40,2,386
2023-05-06,109,6,economy,8,62,1,387
2023-05-09,109,1,economy,8,282,1,388
2023-05-09,109,4,economy,8,135,2,389
2023-06-01,109,4,economy,8,173,1,390
2023-05-21,109,4,economy,8,30,2,391
2023-05-17,109,1,economy,8,74,3,392
2023-05-28,109,1,economy,8,247,2,393
2023-05-04,109,1,economy,8,136,1,394
2023-05-30,218,2,business,8,91,1,395
2023-06-03,218,1,business,8,97,1,396
2023-05-17,109,2,economy,8,246,1,397
2023-05-29,218,1,business,8,292,1,398
2023-05-05,109,1,economy,8,29,1,399
2023-05-10,109,1,economy,8,145,1,400
2023-05-27,109,3,economy,8,133,2,401
2023-06-08,327,1,first,8,123,1,402
2023-04-29,109,4,economy,8,178,2,403
2023-06-04,327,1,first,8,274,1,404
2023-06-05,327,1,first,8,88,1,405
2023-06-10,327,1,first,8,70,1,406
2023-05-18,109,1,economy,8,99,2,407
2023-05-20,218,3,business,8,295,1,408
2023-06-06,327,1,first,8,116,1,409
2023-06-02,109,1,economy,8,262,2,410
2023-05-21,109,1,economy,8,85,1,411
2023-05-16,109,1,economy,8,299,2,412
2023-06-03,218,1,business,8,218,1,413
2023-05-30,218,1,business,8,275,1,414
2023-05-20,109,1,economy,8,138,1,415
2023-05-23,109,1,economy,8,137,1,416
2023-05-13,109,4,economy,8,139,1,417
2023-05-11,109,2,economy,8,25,2,418
2023-05-16,109,6,economy,8,154,1,419
2023-05-11,109,5,economy,8,250,2,420
2023-05-22,218,1,business,8,18,1,421
2023-04-27,109,1,economy,8,241,2,422
2023-05-24,109,2,economy,8,9,3,423
2023-05-14,109,1,economy,8,107,2,424
2023-05-04,109,1,economy,8,271,2,425
2023-05-07,109,1,economy,8,47,1,426
2023-05-29,218,1,business,8,236,1,427
2023-04-28,109,2,economy,8,114,3,428
2023-05-30,218,1,business,8,127,1,429
2023-06-08,327,1,first,8,263,1,430
2023-05-24,218,1,business,8,42,1,431
2023-05-25,109,1,economy,8,291,1,432
2023-06-05,327,1,first,8,199,1,433
2023-06-07,327,1,first,8,298,1,434
2023-04-23,109,2,economy,8,163,2,435
2023-05-04,59,3,economy,9,243,5,436
2023-05-24,118,1,business,9,256,3,437
2023-05-18,59,1,economy,9,201,4,438
2023-04-29,59,2,economy,9,139,5,439
2023-05-25,59,1,economy,9,128,4,440
2023-05-19,59,2,economy,9,118,4,441
2023-05-23,118,3,business,9,268,4,442
2023-05-14,59,1,economy,9,159,3,443
2023-05-16,59,2,economy,9,279,4,444
2023-05-07,59,1,economy,9,259,5,445
2023-05-14,59,1,economy,9,48,3,446
2023-05-11,59,2,economy,9,137,5,447
2023-05-23,59,2,economy,9,116,5,448
2023-05-20,59,1,economy,9,98,2,449
2023-05-30,118,1,business,9,105,4,450
2023-05-13,59,3,economy,9,44,5,451
2023-05-21,118,1,business,9,197,3,452
2023-05-12,59,1,economy,9,294,3,453
2023-04-27,59,1,economy,9,221,3,454
2023-05-23,118,1,business,9,264,4,455
2023-04-27,59,1,economy,9,62,4,456
2023-05-10,59,1,economy,9,211,5,457
2023-05-10,59,1,economy,9,282,5,458
2023-05-17,59,1,economy,9,292,4,459
2023-05-02,59,2,economy,9,101,5,460
2023-04-13,59,2,economy,9,9,5,461
2023-05-27,118,2,business,9,194,3,462
2023-05-28,118,2,business,9,154,4,463
2023-05-09,59,1,economy,9,183,5,464
2023-05-30,118,2,business,9,220,3,465
2023-05-10,59,1,economy,9,130,4,466
2023-06-02,118,2,business,9,134,2,467
2023-05-04,59,1,economy,9,253,5,468
2023-05-14,59,1,economy,9,17,5,469
2023-06-06,177,1,first,9,165,4,470
2023-05-02,59,3,economy,9,41,5,471
2023-05-13,59,6,economy,9,123,4,472
2023-05-16,59,1,economy,9,262,5,473
2023-05-14,59,1,economy,9,290,2,474
2023-05-14,59,2,economy,9,178,2,475
2023-06-04,177,1,first,9,296,5,476
2023-04-29,59,1,economy,9,132,5,477
2023-06-05,59,1,economy,9,46,4,478
2023-05-12,59,7,economy,9,24,4,479
2023-06-02,177,3,first,9,147,4,480
2023-06-04,177,1,first,9,111,3,481
2023-05-08,59,1,economy,9,91,5,482
2023-05-26,118,3,business,9,250,2,483
2023-06-10,177,2,first,9,120,5,484
2023-05-13,59,1,economy,9,5,5,485
2023-06-07,177,1,first,9,88,3,486
2023-05-16,59,1,economy,9,180,3,487
2023-05-19,59,1,economy,9,47,4,488
2023-05-06,59,1,economy,9,172,3,489
2023-04-21,59,1,economy,9,16,3,490
2023-05-28,118,2,business,9,4,4,491
2023-05-26,118,3,business,9,286,5,492
2023-05-08,59,4,economy,9,152,4,493
2023-05-03,59,2,economy,9,246,5,494
2023-05-17,59,1,economy,9,175,5,495
2023-05-27,118,1,business,9,135,4,496
2023-06-03,118,2,business,9,271,5,497
2023-05-04,59,3,economy,9,67,5,498
2023-01-12,86,1,business,10,237,5,499
2022-12-29,86,1,business,10,18,4,500
2022-12-23,43,1,economy,10,90,5,501
2022-12-31,43,4,economy,10,10,5,502
2023-01-08,43,1,economy,10,167,5,503
2023-01-09,129,1,first,10,146,3,504
2022-12-18,43,3,economy,10,124,5,505
2022-12-08,43,1,economy,10,276,5,506
2022-12-18,43,3,economy,10,72,4,507
2022-12-14,43,1,economy,10,206,5,508
2023-01-08,86,1,business,10,252,2,509
2022-12-29,86,1,business,10,182,5,510
2022-12-07,43,4,economy,10,184,5,511
2023-01-03,43,1,economy,10,3,5,512
2023-01-12,86,1,business,10,55,5,513
2022-12-24,86,1,business,10,256,5,514
2022-12-23,43,1,economy,10,91,5,515
2022-12-30,86,1,business,10,37,5,516
2022-12-26,43,1,economy,10,282,5,517
2023-01-14,129,1,first,10,187,5,518
2022-12-26,43,1,economy,10,76,5,519
2022-12-27,43,3,economy,10,127,4,520
2022-12-28,43,3,economy,10,104,5,521
2022-11-29,43,1,economy,10,251,5,522
2022-12-24,86,1,business,10,173,5,523
2022-12-24,43,5,economy,10,300,4,524
2022-11-28,43,4,economy,10,226,4,525
2022-12-09,43,1,economy,10,253,4,526
2023-01-14,129,1,first,10,296,5,527
2023-01-09,129,1,first,10,290,5,528
2022-12-25,43,1,economy,10,143,5,529
2022-12-14,43,5,economy,10,216,5,530
2022-12-29,86,1,business,10,269,5,531
2022-12-18,43,3,economy,10,183,5,532
2023-01-13,129,1,first,10,191,5,533
2022-12-06,43,1,economy,10,94,5,534
2022-12-08,43,2,economy,10,141,5,535
2022-12-31,43,1,economy,10,210,5,536
2022-12-14,43,2,economy,10,240,3,537
2022-12-12,43,1,economy,10,44,5,538
2022-12-09,43,1,economy,10,111,5,539
2023-01-05,86,1,business,10,284,5,540
2022-12-15,43,3,economy,10,159,4,541
2022-12-22,43,1,economy,10,52,5,542
2022-12-17,43,1,economy,10,61,5,543
2022-12-05,43,1,economy,10,4,5,544
2022-12-12,43,1,economy,10,38,5,545
2023-01-02,86,1,business,10,84,5,546
2022-12-28,43,1,economy,10,23,3,547
2022-12-02,43,2,economy,10,110,4,548
2023-01-08,43,1,economy,10,168,5,549
2023-10-03,49,2,economy,11,42,3,550
2023-10-23,49,1,economy,11,126,1,551
2023-10-24,49,1,economy,11,61,1,552
2023-10-08,49,2,economy,11,19,2,553
2023-10-20,49,4,economy,11,83,3,554
2023-10-23,49,4,economy,11,187,1,555
2023-11-03,98,3,business,11,117,1,556
2023-10-13,49,1,economy,11,100,1,557
2023-10-20,49,2,economy,11,6,1,558
2023-10-29,49,1,economy,11,292,3,559
2023-10-12,49,1,economy,11,288,2,560
2023-11-09,147,1,first,11,293,1,561
2023-10-28,49,1,economy,11,189,1,562
2023-10-15,49,6,economy,11,10,3,563
2023-10-31,49,3,economy,11,131,1,564
2023-10-14,49,1,economy,11,199,1,565
2023-11-08,98,2,business,11,15,1,566
2023-10-06,49,1,economy,11,101,2,567
2023-11-01,49,1,economy,11,133,1,568
2023-11-08,98,1,business,11,222,1,569
2023-11-11,98,1,business,11,233,1,570
2023-11-03,49,1,economy,11,132,2,571
2023-10-01,49,1,economy,11,193,3,572
2023-10-18,49,1,economy,11,151,2,573
2023-10-14,49,3,economy,11,266,1,574
2023-11-18,98,1,business,11,148,1,575
2023-10-08,49,1,economy,11,276,3,576
2023-10-07,49,2,economy,11,168,1,577
2023-10-31,98,1,business,11,246,1,578
2023-10-23,49,2,economy,11,142,2,579
2023-11-08,147,1,first,11,138,1,580
2023-11-11,147,1,first,11,136,1,581
2023-10-13,49,1,economy,11,140,2,582
2023-10-17,49,1,economy,11,3,1,583
2023-10-26,49,1,economy,11,11,2,584
2023-10-12,49,1,economy,11,159,3,585
2023-10-26,98,1,business,11,286,1,586
2023-10-19,49,1,economy,11,259,1,587
2023-11-15,49,2,economy,11,158,2,588
2023-10-18,49,4,economy,11,59,2,589
2023-10-25,49,1,economy,11,85,2,590
2023-11-05,98,2,business,11,144,1,591
2023-11-02,98,1,business,11,226,1,592
2023-10-16,49,9,economy,11,171,1,593
2023-11-03,49,2,economy,11,14,1,594
2023-11-12,98,1,business,11,137,1,595
2023-10-17,49,5,economy,11,50,3,596
2023-10-28,49,3,economy,11,271,1,597
2023-10-21,49,1,economy,11,48,1,598
2023-11-03,98,2,business,11,45,1,599
2023-10-19,49,1,economy,11,216,1,600
2023-10-09,49,1,economy,11,106,1,601
2023-11-13,147,1,first,11,75,1,602
2023-10-21,49,1,economy,11,108,2,603
2023-11-11,49,1,economy,11,231,1,604
2023-09-01,242,1,business,12,128,1,605
2023-08-16,121,1,economy,12,153,2,606
2023-08-19,121,1,economy,12,189,1,607
2023-08-26,121,3,economy,12,75,3,608
2023-08-28,121,3,economy,12,140,3,609
2023-08-24,121,4,economy,12,13,2,610
2023-08-27,121,4,economy,12,142,2,611
2023-08-20,121,1,economy,12,74,1,612
2023-09-15,363,3,first,12,161,1,613
2023-08-26,121,1,economy,12,188,2,614
2023-09-20,242,1,business,12,91,1,615
2023-09-09,121,2,economy,12,29,3,616
2023-09-13,363,1,first,12,182,1,617
2023-09-08,242,3,business,12,216,1,618
2023-09-05,242,4,business,12,7,1,619
2023-08-20,121,1,economy,12,217,1,620
2023-08-24,121,4,economy,12,147,1,621
2023-09-11,121,1,economy,12,236,1,622
2023-09-03,121,1,economy,12,246,2,623
2023-08-17,121,1,economy,12,239,2,624
2023-09-07,121,3,economy,12,110,1,625
2023-08-09,121,1,economy,12,120,1,626
2023-08-23,121,1,economy,12,81,2,627
2023-09-01,121,3,economy,12,6,2,628
2023-09-15,242,1,business,12,72,1,629
2023-09-11,242,1,business,12,195,1,630
2023-08-20,121,5,economy,12,219,3,631
2023-09-10,242,1,business,12,54,1,632
2023-08-17,121,1,economy,12,14,3,633
2023-09-02,121,5,economy,12,279,1,634
2023-09-12,121,1,economy,12,39,1,635
2023-08-22,121,3,economy,12,174,2,636
2023-09-15,242,2,business,12,180,1,637
2023-08-19,121,2,economy,12,300,2,638
2023-09-11,242,1,business,12,8,1,639
2023-08-28,121,3,economy,12,144,2,640
2023-09-18,363,1,first,12,156,1,641
