purchase_date,price,num_tickets,fare_type,trip_id,passenger_id,star_rating,transaction_id
2023-05-08,195,1,first,2,754,2,49
2023-04-09,65,3,economy,2,899,4,50
2023-05-17,130,1,business,2,785,2,51
2023-05-12,65,1,economy,2,57,4,52
2023-05-18,195,1,first,2,80,1,53
2023-05-10,130,1,business,2,774,3,54
2023-05-15,65,1,economy,2,426,3,55
2023-05-07,130,1,business,2,94,1,56
2023-04-01,65,3,economy,2,756,5,57
2023-05-03,65,1,economy,2,861,4,58
2023-04-22,65,4,economy,2,858,3,59
2023-05-07,65,1,economy,2,367,4,60
2023-05-20,195,1,first,2,396,1,61
2023-04-28,65,3,economy,2,877,5,62
2023-05-25,195,1,first,2,667,3,63
2023-05-01,65,3,economy,2,170,4,64
2023-05-07,130,1,business,2,458,4,65
2023-04-25,65,1,economy,2,352,5,66
2023-05-08,65,6,economy,2,438,4,67
2023-04-15,65,1,economy,2,800,3,68
2023-05-09,130,1,business,2,599,2,69
2023-05-15,195,2,first,2,289,3,70
2023-05-19,195,2,first,2,333,2,71
2023-04-17,65,6,economy,2,48,2,72
2023-04-25,65,2,economy,2,326,4,73
2023-04-14,65,7,economy,2,851,4,74
2023-04-21,65,2,economy,2,262,2,75
2023-05-15,195,1,first,2,657,2,76
2023-05-13,130,1,business,2,122,2,77
2023-05-17,195,2,first,2,504,2,78
2023-05-05,65,3,economy,2,139,4,79
2023-04-23,65,3,economy,2,871,5,80
2023-05-08,65,1,economy,2,997,4,81
2023-04-28,65,2,economy,2,703,4,82
2023-05-02,130,1,business,2,134,2,83
2023-05-15,130,3,business,2,11,3,84
2023-05-08,130,1,business,2,550,2,85
2023-04-26,65,1,economy,2,558,2,86
2023-04-13,65,1,economy,2,968,3,87
2023-04-09,65,1,economy,2,624,3,88
2023-05-19,65,4,economy,2,234,3,89
2023-05-17,130,1,business,2,290,3,90
2023-05-01,65,3,economy,2,6,5,91
2023-05-05,130,3,business,2,376,2,92
2023-05-04,65,1,economy,2,319,3,93
2023-05-12,65,2,economy,2,718,4,94
2023-04-22,65,1,economy,2,395,2,95
2023-04-14,65,4,economy,2,741,4,96
2023-05-17,195,1,first,2,620,5,97
2023-05-15,65,2,economy,2,271,2,98
2023-05-08,195,1,first,2,64,2,99
2023-05-07,130,2,business,2,418,3,100
2023-05-12,65,1,economy,2,146,4,101
2023-05-20,195,1,first,2,436,2,102
2023-05-07,130,1,business,2,761,2,103
2023-05-04,65,1,economy,2,919,3,104
2023-05-14,65,3,economy,2,645,3,105
2023-11-22,90,2,economy,3,463,4,106
2023-12-07,90,8,economy,3,371,5,107
2023-11-19,90,1,economy,3,22,5,108
2023-12-02,90,1,economy,3,814,3,109
2023-12-15,90,1,economy,3,505,3,110
2023-11-28,90,1,economy,3,595,4,111
2023-11-17,90,1,economy,3,707,5,112
2023-12-06,90,1,economy,3,881,5,113
2023-11-29,90,2,economy,3,747,5,114
2023-10-30,90,1,economy,3,383,4,115
2023-12-21,270,1,first,3,126,1,116
2023-12-09,180,1,business,3,775,3,117
2023-11-18,90,1,economy,3,234,5,118
2023-12-06,90,5,economy,3,572,4,119
2023-12-06,90,1,economy,3,676,4,120
2023-11-21,90,4,economy,3,672,5,121
2023-11-26,90,1,economy,3,557,4,122
2023-12-21,270,1,first,3,560,3,123
2023-11-27,90,1,economy,3,94,3,124
2023-12-02,90,2,economy,3,586,5,125
2023-12-12,90,1,economy,3,711,3,126
2023-12-10,90,1,economy,3,301,5,127
2023-11-20,90,1,economy,3,682,2,128
2023-12-08,90,3,economy,3,218,5,129
2023-12-02,90,2,economy,3,481,5,130
2023-12-11,90,2,economy,3,784,5,131
2023-11-22,90,3,economy,3,612,4,132
2023-11-24,90,1,economy,3,320,4,133
2023-11-30,90,1,economy,3,629,4,134
2023-12-10,180,2,business,3,455,3,135
2023-11-23,90,1,economy,3,863,4,136
2023-12-21,90,1,economy,3,970,5,137
2023-11-25,90,4,economy,3,866,3,138
2023-12-15,180,1,business,3,364,2,139
2023-11-28,90,1,economy,3,73,5,140
2023-12-07,90,2,economy,3,703,4,141
2023-11-29,90,1,economy,3,304,5,142
2023-12-21,180,1,business,3,907,2,143
2023-11-15,90,1,economy,3,167,4,144
2023-12-02,90,3,economy,3,809,2,145
2023-11-26,90,2,economy,3,631,5,146
2023-11-29,90,3,economy,3,326,4,147
2023-11-23,90,1,economy,3,952,4,148
2023-11-30,90,4,economy,3,997,5,149
2023-11-22,90,3,economy,3,654,5,150
2023-12-07,180,3,business,3,743,3,151
2023-12-03,90,3,economy,3,644,3,152
2023-11-25,90,2,economy,3,843,4,153
2023-11-17,90,1,economy,3,344,3,154
2023-11-28,90,1,economy,3,713,5,155
2023-12-04,180,1,business,3,785,2,156
2023-12-14,180,1,business,3,847,3,157
2023-11-17,90,3,economy,3,990,3,158
2023-11-17,90,8,economy,3,230,5,159
2023-12-01,90,7,economy,3,927,5,160
2023-12-02,90,4,economy,3,392,5,161
2023-12-04,90,2,economy,3,924,5,162
2023-11-24,90,1,economy,3,220,4,163
2023-06-05,87,1,economy,4,470,1,164
2023-06-12,87,1,economy,4,112,2,165
2023-05-17,87,1,economy,4,413,2,166
2023-05-14,87,3,economy,4,449,1,167
2023-06-12,174,1,business,4,260,1,168
2023-06-01,87,4,economy,4,126,2,169
2023-05-14,87,4,economy,4,882,2,170
2023-06-19,174,1,business,4,770,1,171
2023-05-22,87,3,economy,4,108,2,172
2023-06-19,261,1,first,4,263,1,173
2023-05-18,87,2,economy,4,917,1,174
2023-05-28,87,1,economy,4,8,2,175
2023-05-28,87,2,economy,4,725,2,176
2023-06-09,87,1,economy,4,906,1,177
2023-05-24,87,1,economy,4,352,1,178
2023-05-15,87,1,economy,4,183,1,179
2023-06-16,261,1,first,4,317,1,180
2023-05-23,87,5,economy,4,612,1,181
2023-05-04,87,8,economy,4,555,1,182
2023-05-28,87,1,economy,4,243,1,183
2023-05-16,87,7,economy,4,193,1,184
2023-06-08,174,2,business,4,854,1,185
2023-06-10,87,1,economy,4,817,2,186
2023-06-11,174,1,business,4,410,1,187
2023-05-23,87,4,economy,4,313,1,188
2023-05-26,87,2,economy,4,251,2,189
2023-05-25,87,1,economy,4,9,3,190
2023-05-10,87,1,economy,4,427,2,191
2023-06-04,87,1,economy,4,272,1,192
2023-05-27,87,1,economy,4,667,1,193
2023-05-31,87,1,economy,4,451,3,194
2023-05-23,87,8,economy,4,62,1,195
2023-06-07,87,1,economy,4,782,2,196
2023-06-03,87,1,economy,4,693,1,197
2023-06-18,87,1,economy,4,529,2,198
2023-05-17,87,11,economy,4,611,1,199
2023-06-06,174,1,business,4,117,1,200
2023-06-11,174,1,business,4,292,1,201
2023-06-09,174,1,business,4,943,1,202
2023-06-07,87,1,economy,4,648,1,203
2023-05-31,87,1,economy,4,852,3,204
2023-06-04,174,1,business,4,779,1,205
2023-05-13,87,1,economy,4,327,1,206
2023-05-18,87,1,economy,4,336,2,207
2023-05-20,87,1,economy,4,755,2,208
2023-06-09,174,1,business,4,926,1,209
2023-06-05,174,1,business,4,869,1,210
2023-06-15,174,1,business,4,806,1,211
2023-06-20,174,1,business,4,23,1,212
2023-05-05,87,5,economy,4,566,5,213
2023-06-06,261,1,first,4,915,1,214
2023-05-31,87,4,economy,4,539,1,215
2023-06-07,87,1,economy,4,166,2,216
2023-04-25,87,2,economy,4,137,4,217
2023-06-02,87,1,economy,4,434,2,218
2023-05-30,87,1,economy,4,538,2,219
2023-06-08,261,1,first,4,762,1,220
2023-06-16,174,1,business,4,858,1,221
2023-06-06,174,1,business,4,257,1,222
2023-06-08,174,1,business,4,989,1,223
2023-06-07,87,1,economy,4,731,2,224
2023-08-21,84,3,economy,5,131,5,225
2023-09-11,84,2,economy,5,731,2,226
2023-08-20,84,2,economy,5,899,5,227
2023-08-28,84,3,economy,5,646,4,228
2023-09-12,252,1,first,5,929,3,229
2023-08-03,84,2,economy,5,804,3,230
2023-08-10,84,2,economy,5,112,4,231
2023-08-15,84,3,economy,5,762,5,232
2023-08-17,84,1,economy,5,705,5,233
2023-07-24,84,2,economy,5,851,4,234
2023-08-22,84,1,economy,5,180,4,235
2023-09-15,252,1,first,5,958,5,236
2023-08-18,84,1,economy,5,801,4,237
2023-08-24,84,3,economy,5,261,4,238
2023-09-08,84,1,economy,5,601,3,239
2023-08-01,84,1,economy,5,637,3,240
2023-07-31,84,4,economy,5,393,2,241
2023-09-02,168,1,business,5,473,4,242
2023-08-15,84,1,economy,5,327,4,243
2023-08-07,84,1,economy,5,541,5,244
2023-09-12,84,1,economy,5,288,4,245
2023-08-24,84,6,economy,5,392,4,246
2023-09-14,252,1,first,5,943,5,247
2023-08-18,84,2,economy,5,872,5,248
2023-08-18,84,1,economy,5,348,5,249
2023-08-23,84,2,economy,5,939,4,250
2023-08-15,84,1,economy,5,569,5,251
2023-08-24,84,2,economy,5,143,4,252
2023-08-15,84,4,economy,5,876,4,253
2023-09-08,168,2,business,5,99,5,254
2023-09-09,168,1,business,5,742,3,255
2023-08-09,84,2,economy,5,283,3,256
2023-08-23,84,1,economy,5,741,4,257
2023-09-15,252,1,first,5,796,4,258
2023-08-26,84,1,economy,5,555,4,259
2023-08-15,84,1,economy,5,941,4,260
2023-09-16,252,1,first,5,67,5,261
2023-08-20,84,1,economy,5,380,5,262
2023-08-26,84,1,economy,5,868,4,263
2023-09-02,84,3,economy,5,267,5,264
2023-08-01,84,3,economy,5,343,5,265
2023-09-05,168,1,business,5,690,4,266
2023-08-19,84,4,economy,5,991,3,267
2023-09-01,84,1,economy,5,707,4,268
2023-09-18,168,2,business,5,189,4,269
2023-09-04,168,1,business,5,585,4,270
2023-08-28,84,5,economy,5,676,5,271
2023-08-31,84,1,economy,5,660,4,272
2023-09-02,84,2,economy,5,875,5,273
2023-08-23,84,3,economy,5,142,4,274
2023-09-16,252,2,first,5,907,3,275
2023-08-13,84,3,economy,5,22,5,276
2023-09-05,168,1,business,5,60,4,277
2023-07-15,87,1,economy,6,280,1,278
2023-08-01,87,2,economy,6,195,2,279
2023-06-21,87,1,economy,6,952,1,280
2023-07-16,87,2,economy,6,768,3,281
2023-07-16,87,2,economy,6,233,3,282
2023-07-25,174,1,business,6,959,2,283
2023-07-21,87,1,economy,6,351,4,284
2023-07-14,87,4,economy,6,543,3,285
2023-08-07,261,1,first,6,353,1,286
2023-06-25,87,1,economy,6,613,2,287
2023-06-29,87,2,economy,6,885,4,288
2023-07-12,87,2,economy,6,22,2,289
2023-08-06,87,2,economy,6,94,2,290
2023-07-28,174,1,business,6,880,3,291
2023-07-23,87,1,economy,6,445,4,292
2023-07-22,174,3,business,6,958,4,293
2023-07-22,87,2,economy,6,904,5,294
2023-07-02,87,1,economy,6,33,4,295
2023-07-26,87,2,economy,6,642,2,296
2023-07-21,174,1,business,6,737,2,297
2023-07-19,87,2,economy,6,71,2,298
2023-07-05,87,5,economy,6,897,3,299
2023-07-18,87,2,economy,6,755,3,300
2023-07-19,87,1,economy,6,218,3,301
2023-07-04,87,2,economy,6,5,4,302
2023-06-30,87,2,economy,6,637,3,303
2023-07-26,261,1,first,6,256,1,304
2023-07-14,87,1,economy,6,396,2,305
2023-07-19,87,1,economy,6,647,3,306
2023-07-27,174,3,business,6,902,2,307
2023-06-22,87,1,economy,6,850,3,308
2023-07-26,174,1,business,6,171,2,309
2023-07-25,87,1,economy,6,393,3,310
2023-08-05,261,1,first,6,318,1,311
2023-07-10,87,1,economy,6,495,2,312
2023-07-07,87,4,economy,6,792,5,313
2023-07-11,87,4,economy,6,360,4,314
2023-06-24,87,1,economy,6,926,3,315
2023-08-06,87,4,economy,6,911,4,316
2023-08-05,174,1,business,6,208,2,317
2023-07-29,174,1,business,6,401,1,318
2023-07-09,87,3,economy,6,662,5,319
2023-07-27,87,1,economy,6,461,4,320
2023-08-05,261,1,first,6,149,1,321
2023-07-04,87,5,economy,6,673,4,322
2023-07-14,87,1,economy,6,156,2,323
2023-07-26,261,1,first,6,507,2,324
2023-07-04,87,1,economy,6,709,3,325
2023-07-24,174,1,business,6,228,1,326
2023-07-20,87,1,economy,6,602,5,327
2023-07-02,87,1,economy,6,344,2,328
2023-07-17,87,5,economy,6,728,5,329
2023-09-28,11,1,economy,7,318,5,330
2023-09-23,11,1,economy,7,358,5,331
2023-11-04,22,3,business,7,38,4,332
2023-10-27,11,2,economy,7,795,5,333
2023-10-02,11,3,economy,7,288,5,334
2023-10-31,11,1,economy,7,372,4,335
2023-10-01,11,1,economy,7,791,5,336
2023-10-14,11,2,economy,7,605,4,337
2023-10-27,22,1,business,7,167,4,338
2023-09-17,11,1,economy,7,735,5,339
2023-09-27,11,1,economy,7,450,3,340
2023-10-13,11,1,economy,7,373,5,341
2023-11-02,22,1,business,7,235,5,342
2023-10-18,11,2,economy,7,455,5,343
2023-10-06,11,2,economy,7,604,5,344
2023-11-08,22,1,business,7,676,5,345
2023-11-05,22,1,business,7,418,4,346
2023-11-03,22,1,business,7,624,5,347
2023-11-03,22,1,business,7,396,5,348
2023-10-12,11,6,economy,7,842,5,349
2023-09-16,11,2,economy,7,433,5,350
2023-10-22,11,1,economy,7,647,5,351
2023-10-11,11,1,economy,7,193,5,352
2023-10-30,33,1,first,7,752,5,353
2023-10-04,11,4,economy,7,438,5,354
2023-10-01,11,1,economy,7,924,5,355
2023-10-11,11,1,economy,7,577,4,356
2023-10-01,11,1,economy,7,712,5,357
2023-10-11,11,4,economy,7,633,4,358
2023-10-24,11,1,economy,7,885,5,359
2023-10-08,11,2,economy,7,904,4,360
2023-09-30,11,3,economy,7,125,5,361
2023-10-20,22,1,business,7,863,4,362
2023-10-11,11,1,economy,7,590,4,363
2023-10-20,11,1,economy,7,794,5,364
2023-10-22,11,4,economy,7,23,5,365
2023-10-31,33,2,first,7,258,5,366
2023-10-08,11,1,economy,7,365,5,367
2023-11-03,33,1,first,7,993,5,368
2023-10-25,11,1,economy,7,2,5,369
2023-10-06,11,3,economy,7,937,4,370
2023-09-30,11,2,economy,7,195,4,371
2023-10-04,11,5,economy,7,350,5,372
2023-10-29,33,1,first,7,256,4,373
2023-10-24,11,1,economy,7,851,5,374
2023-10-26,22,1,business,7,918,4,375
2023-10-31,33,1,first,7,914,3,376
2023-09-28,11,1,economy,7,332,3,377
2023-11-05,11,3,economy,7,750,5,378
2023-01-04,55,1,economy,8,971,5,379
2023-02-14,165,1,first,8,529,3,380
2023-01-22,55,1,economy,8,602,4,381
2023-01-14,55,2,economy,8,699,3,382
2023-01-27,110,1,business,8,163,4,383
2022-12-30,55,3,economy,8,288,2,384
2023-02-04,55,2,economy,8,42,5,385
2023-01-31,55,2,economy,8,444,5,386
2023-01-02,55,1,economy,8,400,5,387
2023-01-14,55,1,economy,8,494,5,388
2023-01-09,55,2,economy,8,423,2,389
2023-01-25,55,2,economy,8,605,4,390
2023-01-13,55,1,economy,8,118,2,391
2023-02-08,165,1,first,8,666,3,392
2023-01-31,55,5,economy,8,842,4,393
2023-01-03,55,1,economy,8,416,4,394
2023-01-16,55,2,economy,8,124,4,395
2023-01-13,55,1,economy,8,323,5,396
2023-01-21,55,2,economy,8,388,5,397
2023-01-07,55,1,economy,8,348,5,398
2023-01-18,55,1,economy,8,301,5,399
2023-01-30,110,1,business,8,817,2,400
2023-01-20,55,2,economy,8,807,5,401
2023-02-01,165,1,first,8,232,3,402
2023-01-31,110,1,business,8,856,4,403
2023-01-27,110,1,business,8,414,2,404
2023-02-04,55,2,economy,8,274,3,405
2023-01-04,55,6,economy,8,941,4,406
2023-02-08,165,1,first,8,718,3,407
2023-02-02,55,1,economy,8,278,3,408
2023-02-02,110,1,business,8,179,4,409
2023-01-07,55,2,economy,8,410,3,410
2023-01-31,110,1,business,8,926,3,411
2023-01-29,55,1,economy,8,109,4,412
2023-02-12,165,1,first,8,282,1,413
2023-01-16,55,1,economy,8,384,3,414
2023-01-10,55,1,economy,8,579,4,415
2022-12-25,55,6,economy,8,992,4,416
2023-02-04,55,3,economy,8,615,3,417
2023-02-09,110,2,business,8,411,3,418
2023-02-10,165,1,first,8,541,1,419
2023-01-28,55,1,economy,8,574,5,420
2022-12-30,55,1,economy,8,871,5,421
2023-01-17,55,1,economy,8,618,4,422
2023-01-19,55,1,economy,8,471,3,423
2023-01-18,55,1,economy,8,177,4,424
2023-01-22,55,1,economy,8,96,5,425
2023-01-17,55,2,economy,8,201,4,426
2023-01-11,55,2,economy,8,532,4,427
2023-08-11,132,1,business,9,236,4,428
2023-07-24,66,3,economy,9,707,5,429
2023-08-03,132,1,business,9,968,3,430
2023-08-06,66,1,economy,9,630,5,431
2023-08-10,198,2,first,9,346,2,432
2023-07-30,132,1,business,9,616,3,433
2023-08-12,132,1,business,9,864,5,434
2023-08-09,132,1,business,9,137,5,435
2023-08-20,132,1,business,9,163,5,436
2023-07-25,66,1,economy,9,579,4,437
2023-08-13,198,2,first,9,541,5,438
2023-07-25,66,2,economy,9,112,5,439
2023-07-23,66,2,economy,9,502,5,440
2023-08-12,198,1,first,9,28,5,441
2023-07-02,66,3,economy,9,564,5,442
2023-07-21,66,3,economy,9,310,4,443
2023-08-13,132,2,business,9,383,3,444
2023-08-11,132,1,business,9,737,4,445
2023-08-10,132,1,business,9,964,5,446
2023-07-06,66,4,economy,9,438,3,447
2023-08-06,66,1,economy,9,997,5,448
2023-07-02,66,1,economy,9,272,4,449
2023-08-08,66,5,economy,9,178,5,450
2023-07-19,66,1,economy,9,871,5,451
2023-08-08,66,1,economy,9,267,5,452
2023-08-10,66,2,economy,9,515,5,453
2023-07-20,66,2,economy,9,516,5,454
2023-08-07,198,2,first,9,608,3,455
2023-08-10,198,1,first,9,139,3,456
2023-08-05,66,2,economy,9,460,4,457
2023-07-20,66,1,economy,9,667,5,458
2023-08-07,198,1,first,9,355,4,459
2023-07-22,66,1,economy,9,350,4,460
2023-07-27,66,2,economy,9,649,4,461
2023-07-30,132,1,business,9,984,5,462
2023-07-03,66,1,economy,9,3,4,463
2023-07-21,66,1,economy,9,865,5,464
2023-07-25,66,4,economy,9,873,4,465
2023-07-30,66,6,economy,9,673,5,466
2023-07-18,66,3,economy,9,941,4,467
2023-08-07,132,1,business,9,691,4,468
2023-07-08,66,2,economy,9,384,5,469
2023-08-16,198,1,first,9,159,5,470
2023-08-08,132,1,business,9,344,4,471
2023-08-11,132,1,business,9,863,3,472
2023-07-27,66,1,economy,9,918,5,473
2023-07-26,66,5,economy,9,128,5,474
2023-08-08,132,1,business,9,879,5,475
2023-07-22,132,1,business,9,487,5,476
2023-08-12,198,1,first,9,101,3,477
2023-08-08,132,1,business,9,425,4,478
2023-07-22,66,1,economy,9,800,5,479
2023-07-26,66,1,economy,9,385,5,480
2023-01-21,66,1,economy,10,572,3,481
2023-01-14,66,1,economy,10,185,4,482
2023-01-18,66,1,economy,10,864,5,483
2023-01-09,66,1,economy,10,798,4,484
2023-01-29,198,1,first,10,915,3,485
2023-01-16,66,3,economy,10,375,5,486
2023-01-29,66,1,economy,10,448,3,487
2023-01-07,66,1,economy,10,992,4,488
2023-01-03,66,5,economy,10,615,4,489
2023-02-04,132,2,business,10,487,2,490
2023-01-11,66,1,economy,10,47,4,491
2023-01-17,66,5,economy,10,155,2,492
2023-01-20,132,1,business,10,19,3,493
2023-01-17,66,1,economy,10,2,4,494
2022-12-26,66,1,economy,10,496,4,495
2022-12-30,66,2,economy,10,745,2,496
2023-02-03,198,1,first,10,651,3,497
2023-01-12,66,3,economy,10,404,3,498
2023-01-07,66,6,economy,10,33,3,499
2023-01-13,66,1,economy,10,473,2,500
2023-01-24,132,1,business,10,516,3,501
2023-02-02,132,1,business,10,29,3,502
2023-01-26,66,1,economy,10,85,3,503
2023-01-19,66,1,economy,10,221,5,504
2023-01-22,66,1,economy,10,754,5,505
2023-01-16,66,1,economy,10,373,4,506
2023-01-23,66,2,economy,10,53,3,507
2023-01-28,66,2,economy,10,50,3,508
2023-01-30,132,1,business,10,344,4,509
2023-01-24,66,5,economy,10,378,4,510
2023-01-13,66,6,economy,10,878,5,511
2023-01-24,66,4,economy,10,691,5,512
2023-01-29,132,2,business,10,188,4,513
2023-01-15,66,1,economy,10,456,4,514
2023-02-07,66,1,economy,10,557,4,515
2023-01-18,66,1,economy,10,873,3,516
2023-01-28,66,3,economy,10,331,4,517
2023-01-12,66,2,economy,10,451,3,518
2023-01-18,66,3,economy,10,457,4,519
2023-01-12,66,1,economy,10,28,4,520
2023-01-12,66,4,economy,10,735,3,521
2023-02-01,198,1,first,10,924,4,522
2023-01-18,66,1,economy,10,238,3,523
2023-01-27,198,1,first,10,786,1,524
2023-02-02,198,1,first,10,264,2,525
2022-12-29,66,3,economy,10,935,3,526
2023-04-07,75,2,economy,11,395,4,527
2023-04-24,75,1,economy,11,984,4,528
2023-05-04,150,1,business,11,525,5,529
2023-04-15,75,2,economy,11,734,3,530
2023-05-11,225,2,first,11,840,4,531
2023-04-28,75,5,economy,11,84,5,532
2023-04-22,75,1,economy,11,6,4,533
2023-04-12,75,1,economy,11,160,5,534
2023-04-29,75,2,economy,11,57,4,535
2023-04-13,75,2,economy,11,304,4,536
2023-04-21,75,5,economy,11,682,3,537
2023-04-16,75,3,economy,11,719,3,538
2023-04-11,75,2,economy,11,209,2,539
2023-05-04,75,1,economy,11,104,2,540
2023-04-14,75,1,economy,11,327,1,541
2023-04-30,75,4,economy,11,536,1,542
2023-04-24,75,4,economy,11,193,5,543
2023-04-25,75,1,economy,11,556,4,544
2023-04-19,75,3,economy,11,2,4,545
2023-05-08,75,3,economy,11,632,5,546
2023-04-28,75,1,economy,11,155,3,547
2023-05-13,150,2,business,11,670,3,548
2023-05-10,75,2,economy,11,806,3,549
2023-04-18,75,1,economy,11,457,4,550
2023-05-11,75,1,economy,11,884,4,551
2023-04-24,75,2,economy,11,797,5,552
2023-04-28,75,2,economy,11,475,5,553
2023-05-21,225,2,first,11,881,3,554
2023-05-13,225,1,first,11,454,2,555
2023-04-21,75,1,economy,11,789,5,556
2023-04-08,75,1,economy,11,140,4,557
2023-05-06,75,1,economy,11,937,3,558
2023-05-26,225,1,first,11,677,2,559
2023-05-18,150,1,business,11,749,3,560
2023-04-09,75,1,economy,11,692,5,561
2023-04-26,75,5,economy,11,68,4,562
2023-04-25,150,1,business,11,226,4,563
2023-04-27,75,4,economy,11,832,2,564
2023-04-23,75,2,economy,11,598,4,565
2023-05-03,75,1,economy,11,943,2,566
2023-05-06,150,1,business,11,919,3,567
2023-05-06,75,3,economy,11,851,4,568
2023-04-27,75,4,economy,11,952,4,569
2023-05-10,150,2,business,11,703,3,570
2023-04-29,75,1,economy,11,326,2,571
2023-05-12,150,2,business,11,321,2,572
2023-04-19,75,1,economy,11,260,3,573
2023-05-05,75,1,economy,11,657,4,574
2023-05-01,75,1,economy,11,107,3,575
2023-05-06,75,2,economy,11,709,2,576
2023-04-12,75,5,economy,11,103,3,577
2023-03-01,21,1,first,12,670,4,578
2023-02-26,14,1,business,12,681,4,579
2023-02-17,7,1,economy,12,53,4,580
2023-02-20,14,1,business,12,737,3,581
2023-02-20,14,2,business,12,854,5,582
2023-02-03,7,2,economy,12,586,4,583
2023-01-24,7,1,economy,12,141,5,584
2023-02-12,14,1,business,12,947,3,585
2023-01-18,7,1,economy,12,146,5,586
2023-02-13,7,1,economy,12,290,3,587
2023-02-11,7,1,economy,12,492,3,588
2023-02-17,7,3,economy,12,604,4,589
2023-02-15,7,2,economy,12,1,5,590
2023-02-21,14,2,business,12,16,4,591
2023-02-14,7,4,economy,12,355,5,592
2023-01-31,7,2,economy,12,365,3,593
2023-02-25,14,1,business,12,134,5,594
2023-02-23,21,1,first,12,204,5,595
2023-02-15,14,2,business,12,11,5,596
2023-03-01,14,1,business,12,226,4,597
2023-02-16,7,3,economy,12,971,5,598
2023-02-26,7,1,economy,12,30,5,599
2023-02-20,14,1,business,12,7,3,600
2023-02-16,7,6,economy,12,93,4,601
2023-01-26,7,1,economy,12,626,5,602
2023-02-04,7,1,economy,12,718,5,603
2023-02-27,21,1,first,12,612,2,604
2023-01-09,7,2,economy,12,295,5,605
2023-02-02,7,1,economy,12,746,5,606
2023-03-05,21,1,first,12,994,2,607
2023-02-16,7,3,economy,12,688,3,608
2023-02-20,14,1,business,12,818,5,609
2023-02-26,21,2,first,12,478,4,610
2023-01-30,7,2,economy,12,505,5,611
2023-01-26,7,2,economy,12,725,5,612
2023-02-11,14,1,business,12,594,3,613
2023-01-29,7,1,economy,12,810,5,614
2023-03-03,7,7,economy,12,815,5,615
2023-02-06,7,1,economy,12,469,4,616
2023-02-26,14,2,business,12,549,5,617
2023-01-25,7,3,economy,12,135,5,618
2023-02-18,14,1,business,12,995,4,619
2023-02-17,14,1,business,12,845,5,620
2023-01-31,7,1,economy,12,289,4,621
2023-02-04,7,6,economy,12,826,5,622
2023-02-27,14,1,business,12,342,5,623
2023-02-18,14,1,business,12,559,3,624
2023-02-10,7,3,economy,12,571,2,625
2023-02-19,14,3,business,12,178,5,626
2023-03-02,14,1,business,12,450,3,627
2023-01-27,7,2,economy,12,66,3,628
2023-08-06,86,2,economy,13,166,1,629
2023-08-09,86,1,economy,13,817,3,630
2023-08-19,172,1,business,13,149,1,631
2023-07-20,86,1,economy,13,163,2,632
2023-08-15,86,3,economy,13,889,1,633
2023-08-04,86,1,economy,13,200,1,634
2023-08-03,86,1,economy,13,798,1,635
2023-07-22,86,2,economy,13,978,3,636
2023-08-09,86,4,economy,13,3,3,637
2023-07-23,86,6,economy,13,416,1,638
2023-08-18,86,1,economy,13,417,2,639
2023-08-13,86,1,economy,13,970,4,640
2023-08-13,86,1,economy,13,625,2,641
